keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
school rug,custom-mathematics-classroom-rug-ec81d3501a,,AGENT_PROPOSED,personalized Good Day to Do Math rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-468,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,personalized-motivational-classroom-rug-kids-d760f89ce0-d760f89ce0,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
custom Why Math classroom rug,custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,B047-469-BR01,AGENT_PROPOSED,custom Why Math classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-469,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
math education welcome mat,custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,B047-469-BR01,AGENT_PROPOSED,custom Why Math classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-469,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
welcome mat,custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,,AGENT_PROPOSED,custom Why Math classroom rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-469,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,custom-golf-welcome-mat-7fa10153d4-7fa10153d4; custom-math-classroom-welcome-mat-93506f16cb-93506f16cb; custom-mathematics-educational-welcome-mat-627c4013d4; custom-octopus-sea-monster-welcome-mat-273aa005c8; custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8; custom-tree-of-life-welcome-mat-e20613a50e-e20613a50e; customized-composition-notebook-classroom-rug-7b0ed5679d; personalized-classroom-doormat-605767e184; personalized-hunting-welcome-doormat-custom-family-name-e9839e2783; personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d; personalized-teacher-classroom-rug-custom-back-to-school-design-104,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
personalized Math Key Words rug,custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,B047-470-BR01,AGENT_PROPOSED,personalized Math Key Words rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-470,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
math vocabulary classroom rug,custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,B047-470-BR01,AGENT_PROPOSED,personalized Math Key Words rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-470,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
playroom rug,custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,,AGENT_PROPOSED,personalized Math Key Words rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-470,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
custom math thinking classroom rug,custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,B048-471-BR01,AGENT_PROPOSED,custom math thinking classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,PRIMARY,Best product-level match for observed motif and buyer intent.,B048-471,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T10:16:21+07:00,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
personalized math teacher rug,custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,B048-471-BR01,AGENT_PROPOSED,custom math thinking classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,SECONDARY,Useful motif synonym supported by page and image evidence.,B048-471,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T10:16:21+07:00,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug,custom-mathematics-education-rug-6494449be8-6494449be8; custom-mathematics-education-rug-80ab855e16-80ab855e16,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
math rug,custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,,AGENT_PROPOSED,custom math thinking classroom rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B048-471,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T10:16:21+07:00,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug,custom-composition-notebook-classroom-rug-non-slip-a1d50055bf; custom-mathematics-education-rug-6494449be8-6494449be8; custom-mathematics-education-rug-80ab855e16-80ab855e16; feelings-wheel-emotions-round-rug-f48bff995a,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
positive affirmation classroom rug,personalized-motivational-classroom-rug-for-kids-185af7709b,B048-472-BR01,AGENT_PROPOSED,positive affirmation classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-185af7709b,PRIMARY,Best product-level match for observed motif and buyer intent.,B048-472,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T10:16:21+07:00,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
teacher name affirmation rug,personalized-motivational-classroom-rug-for-kids-185af7709b,B048-472-BR01,AGENT_PROPOSED,positive affirmation classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-185af7709b,SECONDARY,Useful motif synonym supported by page and image evidence.,B048-472,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T10:16:21+07:00,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug,personalized-motivational-classroom-rug-for-kids-fe3841c6fe,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
motivational rug,personalized-motivational-classroom-rug-for-kids-185af7709b,,AGENT_PROPOSED,positive affirmation classroom rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B048-472,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T10:16:21+07:00,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug,personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7; personalized-motivational-classroom-rug-for-kids-85959c63a9-85959c63a9; personalized-motivational-classroom-rug-kids-c08ac9a601,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
personalized math class team rug,custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,B048-473-BR01,AGENT_PROPOSED,personalized math class team rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,PRIMARY,Best product-level match for observed motif and buyer intent.,B048-473,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T10:16:21+07:00,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
math classroom welcome mat,custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,B048-473-BR01,AGENT_PROPOSED,personalized math class team rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,SECONDARY,Useful motif synonym supported by page and image evidence.,B048-473,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T10:16:21+07:00,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
